Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1.2	1	258	appFace://	InSatisfiedInterests	1.6	0	0	0
1.2	1	258	appFace://	InTimedOutInterests	0	0	0	0
1.2	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.2	1	258	appFace://	OutTimedOutInterests	0	0	0	0
1.2	1	-1	all	SatisfiedInterests	1.6	0	0	0
1.2	1	-1	all	TimedOutInterests	0	0	0	0
1.2	2	1	internal://	InInterests	0	0	0	0
1.2	2	1	internal://	OutInterests	0	0	0	0
1.2	2	1	internal://	InData	0	0	0	0
1.2	2	1	internal://	OutData	0	0	0	0
1.2	2	1	internal://	InNacks	0	0	0	0
1.2	2	1	internal://	OutNacks	0	0	0	0
1.2	2	1	internal://	InSatisfiedInterests	0	0	0	0
1.2	2	1	internal://	InTimedOutInterests	0	0	0	0
1.2	2	1	internal://	OutSatisfiedInterests	1.31072e-06	0	0	0
1.2	2	1	internal://	OutTimedOutInterests	0	0	0	0
1.2	2	2	internal://	InInterests	0	0	0	0
1.2	2	2	internal://	OutInterests	0	0	0	0
1.2	2	2	internal://	InData	0	0	0	0
1.2	2	2	internal://	OutData	0	0	0	0
1.2	2	2	internal://	InNacks	0	0	0	0
1.2	2	2	internal://	OutNacks	0	0	0	0
1.2	2	2	internal://	InSatisfiedInterests	9.8304e-07	0	0	0
1.2	2	2	internal://	InTimedOutInterests	0	0	0	0
1.2	2	2	internal://	OutSatisfiedInterests	0	0	0	0
1.2	2	2	internal://	OutTimedOutInterests	0	0	0	0
1.2	2	256	internal://	InInterests	0	0	0	0
1.2	2	256	internal://	OutInterests	0	0	0	0
1.2	2	256	internal://	InData	0	0	0	0
1.2	2	256	internal://	OutData	0	0	0	0
1.2	2	256	internal://	InNacks	0	0	0	0
1.2	2	256	internal://	OutNacks	0	0	0	0
1.2	2	256	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
1.2	2	256	internal://	InTimedOutInterests	0	0	0	0
1.2	2	256	internal://	OutSatisfiedInterests	0	0	0	0
1.2	2	256	internal://	OutTimedOutInterests	0	0	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	InInterests	1.6	0.0484375	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	OutInterests	1.6	0.053125	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	InData	1.6	0.55	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	OutData	1.6	0.545312	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	1.6	0	0	0
1.2	2	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1.2	2	258	appFace://	InInterests	0	0	0	0
1.2	2	258	appFace://	OutInterests	1.92	0.0484375	0	0
1.2	2	258	appFace://	InData	0	0	0	0
1.2	2	258	appFace://	OutData	3.2	1.09531	0	0
1.2	2	258	appFace://	InNacks	0	0	0	0
1.2	2	258	appFace://	OutNacks	0	0	0	0
1.2	2	258	appFace://	InSatisfiedInterests	1.6	0	0	0
1.2	2	258	appFace://	InTimedOutInterests	0	0	0	0
1.2	2	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.2	2	258	appFace://	OutTimedOutInterests	0	0	0	0
1.2	2	-1	all	SatisfiedInterests	1.6	0	0	0
1.2	2	-1	all	TimedOutInterests	0	0	0	0
1.2	3	1	internal://	InInterests	0	0	0	0
1.2	3	1	internal://	OutInterests	0	0	0	0
1.2	3	1	internal://	InData	0	0	0	0
1.2	3	1	internal://	OutData	0	0	0	0
1.2	3	1	internal://	InNacks	0	0	0	0
1.2	3	1	internal://	OutNacks	0	0	0	0
1.2	3	1	internal://	InSatisfiedInterests	0	0	0	0
1.2	3	1	internal://	InTimedOutInterests	0	0	0	0
1.2	3	1	internal://	OutSatisfiedInterests	1.14688e-06	0	0	0
1.2	3	1	internal://	OutTimedOutInterests	0	0	0	0
1.2	3	2	internal://	InInterests	0	0	0	0
1.2	3	2	internal://	OutInterests	0	0	0	0
1.2	3	2	internal://	InData	0	0	0	0
1.2	3	2	internal://	OutData	0	0	0	0
1.2	3	2	internal://	InNacks	0	0	0	0
1.2	3	2	internal://	OutNacks	0	0	0	0
1.2	3	2	internal://	InSatisfiedInterests	8.192e-07	0	0	0
1.2	3	2	internal://	InTimedOutInterests	0	0	0	0
1.2	3	2	internal://	OutSatisfiedInterests	0	0	0	0
1.2	3	2	internal://	OutTimedOutInterests	0	0	0	0
1.2	3	256	internal://	InInterests	0	0	0	0
1.2	3	256	internal://	OutInterests	0	0	0	0
1.2	3	256	internal://	InData	0	0	0	0
1.2	3	256	internal://	OutData	0	0	0	0
1.2	3	256	internal://	InNacks	0	0	0	0
1.2	3	256	internal://	OutNacks	0	0	0	0
1.2	3	256	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
1.2	3	256	internal://	InTimedOutInterests	0	0	0	0
1.2	3	256	internal://	OutSatisfiedInterests	0	0	0	0
1.2	3	256	internal://	OutTimedOutInterests	0	0	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	InInterests	1.6	0.053125	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	OutInterests	1.6	0.0484375	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	InData	1.6	0.545312	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	OutData	1.6	0.55	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	1.6	0	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	1.6	0	0	0
1.2	3	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	InInterests	1.6	0.0484375	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	OutInterests	1.6	0.053125	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	InData	4.8	1.64062	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	OutData	1.6	0.545312	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	1.6	0	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	1.6	0	0	0
1.2	3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
1.2	3	-1	all	SatisfiedInterests	3.2	0	0	0
1.2	3	-1	all	TimedOutInterests	0	0	0	0
1.2	4	1	internal://	InInterests	0	0	0	0
1.2	4	1	internal://	OutInterests	0	0	0	0
1.2	4	1	internal://	InData	0	0	0	0
1.2	4	1	internal://	OutData	0	0	0	0
1.2	4	1	internal://	InNacks	0	0	0	0
1.2	4	1	internal://	OutNacks	0	0	0	0
1.2	4	1	internal://	InSatisfiedInterests	0	0	0	0
1.2	4	1	internal://	InTimedOutInterests	0	0	0	0
1.2	4	1	internal://	OutSatisfiedInterests	1.14688e-06	0	0	0
1.2	4	1	internal://	OutTimedOutInterests	0	0	0	0
1.2	4	2	internal://	InInterests	0	0	0	0
1.2	4	2	internal://	OutInterests	0	0	0	0
1.2	4	2	internal://	InData	0	0	0	0
1.2	4	2	internal://	OutData	0	0	0	0
1.2	4	2	internal://	InNacks	0	0	0	0
1.2	4	2	internal://	OutNacks	0	0	0	0
1.2	4	2	internal://	InSatisfiedInterests	8.192e-07	0	0	0
1.2	4	2	internal://	InTimedOutInterests	0	0	0	0
1.2	4	2	internal://	OutSatisfiedInterests	0	0	0	0
1.2	4	2	internal://	OutTimedOutInterests	0	0	0	0
1.2	4	256	internal://	InInterests	0	0	0	0
1.2	4	256	internal://	OutInterests	0	0	0	0
1.2	4	256	internal://	InData	0	0	0	0
1.2	4	256	internal://	OutData	0	0	0	0
1.2	4	256	internal://	InNacks	0	0	0	0
1.2	4	256	internal://	OutNacks	0	0	0	0
1.2	4	256	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
1.2	4	256	internal://	InTimedOutInterests	0	0	0	0
1.2	4	256	internal://	OutSatisfiedInterests	0	0	0	0
1.2	4	256	internal://	OutTimedOutInterests	0	0	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	InInterests	1.6	0.053125	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	OutInterests	1.6	0.0484375	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	InData	1.6	0.545312	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	OutData	1.6	0.55	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	1.6	0	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	1.6	0	0	0
1.2	4	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	InInterests	1.6	0.0484375	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	OutInterests	1.6	0.053125	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	InData	3.2	1.09531	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	OutData	1.6	0.545312	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	1.6	0	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	1.6	0	0	0
1.2	4	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
1.2	4	-1	all	SatisfiedInterests	3.2	0	0	0
1.2	4	-1	all	TimedOutInterests	0	0	0	0
1.2	5	1	internal://	InInterests	0	0	0	0
1.2	5	1	internal://	OutInterests	0	0	0	0
1.2	5	1	internal://	InData	0	0	0	0
1.2	5	1	internal://	OutData	0	0	0	0
1.2	5	1	internal://	InNacks	0	0	0	0
1.2	5	1	internal://	OutNacks	0	0	0	0
1.2	5	1	internal://	InSatisfiedInterests	0	0	0	0
1.2	5	1	internal://	InTimedOutInterests	0	0	0	0
1.2	5	1	internal://	OutSatisfiedInterests	1.14688e-06	0	0	0
1.2	5	1	internal://	OutTimedOutInterests	0	0	0	0
1.2	5	2	internal://	InInterests	0	0	0	0
1.2	5	2	internal://	OutInterests	0	0	0	0
1.2	5	2	internal://	InData	0	0	0	0
1.2	5	2	internal://	OutData	0	0	0	0
1.2	5	2	internal://	InNacks	0	0	0	0
1.2	5	2	internal://	OutNacks	0	0	0	0
1.2	5	2	internal://	InSatisfiedInterests	8.192e-07	0	0	0
1.2	5	2	internal://	InTimedOutInterests	0	0	0	0
1.2	5	2	internal://	OutSatisfiedInterests	0	0	0	0
1.2	5	2	internal://	OutTimedOutInterests	0	0	0	0
1.2	5	256	internal://	InInterests	0	0	0	0
1.2	5	256	internal://	OutInterests	0	0	0	0
1.2	5	256	internal://	InData	0	0	0	0
1.2	5	256	internal://	OutData	0	0	0	0
1.2	5	256	internal://	InNacks	0	0	0	0
1.2	5	256	internal://	OutNacks	0	0	0	0
1.2	5	256	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
1.2	5	256	internal://	InTimedOutInterests	0	0	0	0
1.2	5	256	internal://	OutSatisfiedInterests	0	0	0	0
1.2	5	256	internal://	OutTimedOutInterests	0	0	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	InInterests	1.6	0.053125	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	OutInterests	1.6	0.0484375	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	InData	1.6	0.545312	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	OutData	1.6	0.55	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	1.6	0	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	1.6	0	0	0
1.2	5	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	InInterests	1.6	0.0484375	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	OutInterests	1.6	0.053125	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	InData	1.6	0.55	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	OutData	1.6	0.545312	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	1.6	0	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	1.6	0	0	0
1.2	5	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
1.2	5	-1	all	SatisfiedInterests	3.2	0	0	0
1.2	5	-1	all	TimedOutInterests	0	0	0	0
1.2	6	1	internal://	InInterests	0	0	0	0
1.2	6	1	internal://	OutInterests	0	0	0	0
1.2	6	1	internal://	InData	0	0	0	0
1.2	6	1	internal://	OutData	0	0	0	0
1.2	6	1	internal://	InNacks	0	0	0	0
1.2	6	1	internal://	OutNacks	0	0	0	0
1.2	6	1	internal://	InSatisfiedInterests	0	0	0	0
1.2	6	1	internal://	InTimedOutInterests	0	0	0	0
1.2	6	1	internal://	OutSatisfiedInterests	1.6384e-06	0	0	0
1.2	6	1	internal://	OutTimedOutInterests	0	0	0	0
1.2	6	2	internal://	InInterests	0	0	0	0
1.2	6	2	internal://	OutInterests	0	0	0	0
1.2	6	2	internal://	InData	0	0	0	0
1.2	6	2	internal://	OutData	0	0	0	0
1.2	6	2	internal://	InNacks	0	0	0	0
1.2	6	2	internal://	OutNacks	0	0	0	0
1.2	6	2	internal://	InSatisfiedInterests	1.14688e-06	0	0	0
1.2	6	2	internal://	InTimedOutInterests	0	0	0	0
1.2	6	2	internal://	OutSatisfiedInterests	0	0	0	0
1.2	6	2	internal://	OutTimedOutInterests	0	0	0	0
1.2	6	256	internal://	InInterests	0	0	0	0
1.2	6	256	internal://	OutInterests	0	0	0	0
1.2	6	256	internal://	InData	0	0	0	0
1.2	6	256	internal://	OutData	0	0	0	0
1.2	6	256	internal://	InNacks	0	0	0	0
1.2	6	256	internal://	OutNacks	0	0	0	0
1.2	6	256	internal://	InSatisfiedInterests	4.9152e-07	0	0	0
1.2	6	256	internal://	InTimedOutInterests	0	0	0	0
1.2	6	256	internal://	OutSatisfiedInterests	0	0	0	0
1.2	6	256	internal://	OutTimedOutInterests	0	0	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	InInterests	1.6	0.053125	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	OutInterests	1.6	0.0484375	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	InData	1.6	0.545312	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	OutData	4.8	1.64062	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	3.2	0	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	1.6	0	0	0
1.2	6	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	InInterests	1.6	0.053125	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	OutInterests	1.6	0.0484375	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	InData	1.6	0.545312	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	OutData	3.2	1.09531	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	1.6	0	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	1.6	0	0	0
1.2	6	258	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	InInterests	1.6	0.053125	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	OutInterests	1.6	0.0484375	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	InData	1.6	0.545312	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	OutData	1.6	0.55	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	1.6	0	0	0
1.2	6	259	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
1.2	6	-1	all	SatisfiedInterests	4.8	0	0	0
1.2	6	-1	all	TimedOutInterests	0	0	0	0
1.3	0	1	internal://	InInterests	0	0	0	0
1.3	0	1	internal://	OutInterests	0	0	0	0
1.3	0	1	internal://	InData	0	0	0	0
1.3	0	1	internal://	OutData	0	0	0	0
1.3	0	1	internal://	InNacks	0	0	0	0
1.3	0	1	internal://	OutNacks	0	0	0	0
1.3	0	1	internal://	InSatisfiedInterests	0	0	0	0
1.3	0	1	internal://	InTimedOutInterests	0	0	0	0
1.3	0	1	internal://	OutSatisfiedInterests	1.96608e-07	0	0	0
1.3	0	1	internal://	OutTimedOutInterests	0	0	0	0
1.3	0	2	internal://	InInterests	0	0	0	0
1.3	0	2	internal://	OutInterests	0	0	0	0
1.3	0	2	internal://	InData	0	0	0	0
1.3	0	2	internal://	OutData	0	0	0	0
1.3	0	2	internal://	InNacks	0	0	0	0
1.3	0	2	internal://	OutNacks	0	0	0	0
1.3	0	2	internal://	InSatisfiedInterests	1.6384e-07	0	0	0
1.3	0	2	internal://	InTimedOutInterests	0	0	0	0
1.3	0	2	internal://	OutSatisfiedInterests	0	0	0	0
1.3	0	2	internal://	OutTimedOutInterests	0	0	0	0
1.3	0	256	internal://	InInterests	0	0	0	0
1.3	0	256	internal://	OutInterests	0	0	0	0
1.3	0	256	internal://	InData	0	0	0	0
1.3	0	256	internal://	OutData	0	0	0	0
1.3	0	256	internal://	InNacks	0	0	0	0
1.3	0	256	internal://	OutNacks	0	0	0	0
1.3	0	256	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
1.3	0	256	internal://	InTimedOutInterests	0	0	0	0
1.3	0	256	internal://	OutSatisfiedInterests	0	0	0	0
1.3	0	256	internal://	OutTimedOutInterests	0	0	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	InInterests	0.32	0.0096875	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	OutInterests	0.32	0.010625	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	InData	0.32	0.11	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	OutData	0.32	0.109062	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0.32	0	0	0
1.3	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1.3	0	258	appFace://	InInterests	0	0	0	0
1.3	0	258	appFace://	OutInterests	0.384	0.0096875	0	0
1.3	0	258	appFace://	InData	0	0	0	0
1.3	0	258	appFace://	OutData	0.64	0.219062	0	0
1.3	0	258	appFace://	InNacks	0	0	0	0
1.3	0	258	appFace://	OutNacks	0	0	0	0
1.3	0	258	appFace://	InSatisfiedInterests	0.32	0	0	0
1.3	0	258	appFace://	InTimedOutInterests	0	0	0	0
1.3	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.3	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1.3	0	-1	all	SatisfiedInterests	0.32	0	0	0
1.3	0	-1	all	TimedOutInterests	0	0	0	0
1.3	1	1	internal://	InInterests	0	0	0	0
1.3	1	1	internal://	OutInterests	0	0	0	0
1.3	1	1	internal://	InData	0	0	0	0
1.3	1	1	internal://	OutData	0	0	0	0
1.3	1	1	internal://	InNacks	0	0	0	0
1.3	1	1	internal://	OutNacks	0	0	0	0
1.3	1	1	internal://	InSatisfiedInterests	0	0	0	0
1.3	1	1	internal://	InTimedOutInterests	0	0	0	0
1.3	1	1	internal://	OutSatisfiedInterests	1.96608e-07	0	0	0
1.3	1	1	internal://	OutTimedOutInterests	0	0	0	0
1.3	1	2	internal://	InInterests	0	0	0	0
1.3	1	2	internal://	OutInterests	0	0	0	0
1.3	1	2	internal://	InData	0	0	0	0
1.3	1	2	internal://	OutData	0	0	0	0
1.3	1	2	internal://	InNacks	0	0	0	0
1.3	1	2	internal://	OutNacks	0	0	0	0
1.3	1	2	internal://	InSatisfiedInterests	1.6384e-07	0	0	0
1.3	1	2	internal://	InTimedOutInterests	0	0	0	0
1.3	1	2	internal://	OutSatisfiedInterests	0	0	0	0
1.3	1	2	internal://	OutTimedOutInterests	0	0	0	0
1.3	1	256	internal://	InInterests	0	0	0	0
1.3	1	256	internal://	OutInterests	0	0	0	0
1.3	1	256	internal://	InData	0	0	0	0
1.3	1	256	internal://	OutData	0	0	0	0
1.3	1	256	internal://	InNacks	0	0	0	0
1.3	1	256	internal://	OutNacks	0	0	0	0
1.3	1	256	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
1.3	1	256	internal://	InTimedOutInterests	0	0	0	0
1.3	1	256	internal://	OutSatisfiedInterests	0	0	0	0
1.3	1	256	internal://	OutTimedOutInterests	0	0	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	InInterests	0.32	0.0096875	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	OutInterests	0.32	0.010625	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	InData	0.32	0.11	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	OutData	0.32	0.109062	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0.32	0	0	0
1.3	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
1.3	1	258	appFace://	InInterests	0	0	0	0
1.3	1	258	appFace://	OutInterests	0.384	0.0096875	0	0
1.3	1	258	appFace://	InData	0	0	0	0
1.3	1	258	appFace://	OutData	0.64	0.219062	0	0
1.3	1	258	appFace://	InNacks	0	0	0	0
1.3	1	258	appFace://	OutNacks	0	0	0	0
1.3	1	258	appFace://	InSatisfiedInterests	0.32	0	0	0
1.3	1	258	appFace://	InTimedOutInterests	0	0	0	0
1.3	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.3	1	258	appFace://	OutTimedOutInterests	0	0	0	0
1.3	1	-1	all	SatisfiedInterests	0.32	0	0	0
1.3	1	-1	all	TimedOutInterests	0	0	0	0
1.3	2	1	internal://	InInterests	0	0	0	0
1.3	2	1	internal://	OutInterests	0	0	0	0
1.3	2	1	internal://	InData	0	0	0	0
1.3	2	1	internal://	OutData	0	0	0	0
1.3	2	1	internal://	InNacks	0	0	0	0
1.3	2	1	internal://	OutNacks	0	0	0	0
1.3	2	1	internal://	InSatisfiedInterests	0	0	0	0
1.3	2	1	internal://	InTimedOutInterests	0	0	0	0
1.3	2	1	internal://	OutSatisfiedInterests	2.62144e-07	0	0	0
1.3	2	1	internal://	OutTimedOutInterests	0	0	0	0
1.3	2	2	internal://	InInterests	0	0	0	0
1.3	2	2	internal://	OutInterests	0	0	0	0
1.3	2	2	internal://	InData	0	0	0	0
1.3	2	2	internal://	OutData	0	0	0	0
1.3	2	2	internal://	InNacks	0	0	0	0
1.3	2	2	internal://	OutNacks	0	0	0	0
1.3	2	2	internal://	InSatisfiedInterests	1.96608e-07	0	0	0
1.3	2	2	internal://	InTimedOutInterests	0	0	0	0
1.3	2	2	internal://	OutSatisfiedInterests	0	0	0	0
1.3	2	2	internal://	OutTimedOutInterests	0	0	0	0
1.3	2	256	internal://	InInterests	0	0	0	0
1.3	2	256	internal://	OutInterests	0	0	0	0
1.3	2	256	internal://	InData	0	0	0	0
1.3	2	256	internal://	OutData	0	0	0	0
1.3	2	256	internal://	InNacks	0	0	0	0
1.3	2	256	internal://	OutNacks	0	0	0	0
1.3	2	256	internal://	InSatisfiedInterests	6.5536e-08	0	0	0
1.3	2	256	internal://	InTimedOutInterests	0	0	0	0
1.3	2	256	internal://	OutSatisfiedInterests	0	0	0	0
1.3	2	256	internal://	OutTimedOutInterests	0	0	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	InInterests	0.32	0.0096875	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	OutInterests	0.32	0.010625	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	InData	0.32	0.11	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	OutData	0.32	0.109062	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0.32	0	0	0
1.3	2	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1.3	2	258	appFace://	InInterests	0	0	0	0
1.3	2	258	appFace://	OutInterests	0.384	0.0096875	0	0
